model,use_static_covariates,use_covariates,use_features,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,458.0637505206164,616.5158843971261,512.8464708715119,529.1420352630848,65.70605627405926,False,
tsmixer,False,False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,438.53707543731787,400.2555519835485,573.6688400666388,470.8204891625017,74.3850622202279,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,480.1317016347354,399.7696272386506,439.7362999791753,439.8792096175205,32.80783511789031,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,368.24505661703455,502.7660798885881,533.1211059194086,468.0440808083437,71.64840460417842,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,391.9426472042899,466.10385412328196,482.62744989067056,446.8913170727474,39.4358089769993,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,409.36754516347355,398.4542742607247,386.9627996147438,398.26153967964734,9.147714313418723,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,414.86174497605174,386.7615529987506,447.0034881299459,416.2089287015827,24.61210901271347,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,365.0869290139525,347.98813788525615,424.74834847459397,379.27447179126756,32.90387272012704,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,389.2180099437734,418.0595207725948,615.8111434037901,474.36289137338605,100.7096956224996,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,387.7184589754269,374.48295697105374,554.775246251562,438.99222073268083,82.04907627778367,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,483.1918615941275,531.905762312578,475.41737049666807,496.8383314677912,24.998722733992455,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,383.4468260620575,424.7386620158268,350.402727379217,386.19607181903376,30.40971948515549,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,418.12001574864644,413.3985493023741,375.96541167742606,402.4946589094822,18.857779656779805,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,528.0800577884215,427.9383174979176,316.15293354331527,424.05710294321807,86.56240279904004,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,442.1911242711371,475.03247136609747,350.8507651759683,422.691453604401,52.538569357227246,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,394.861589181591,465.84943799458557,463.48816079237815,441.39972932285156,32.92155092906087,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,408.00981010516455,418.8494860214494,328.609960693461,385.15641894002505,40.228523037477814,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,522.9135616670138,530.5150944918785,467.29229214389846,506.90698276759696,28.183193694474262,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,558.0278603967097,511.85152410453975,495.44359589754276,521.7743267995974,26.4958367889398,False,
tsmixer,False,False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,382.3126684194086,520.9017167326115,459.40541076634736,454.20659863945576,56.69804119919167,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,464.37229669929195,417.0453020876718,426.01933139837564,435.8123100617798,20.524585713537107,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,467.448737244898,386.90246277592667,418.65758473032076,424.33626158371516,33.12714003966811,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,360.40224320595587,527.3132699916702,440.8000157486464,442.83850964875745,68.15638541228034,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,466.56360071324445,383.80677530195743,443.00925812161597,431.1265447122726,34.814481627765204,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,380.11248867659305,464.8360020564348,420.7210472199084,421.8898459843121,34.598102045919696,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,440.32804846938785,343.4658946793003,509.7956128956684,431.19651868145223,68.21012836661465,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,495.82018299666805,479.8627915451895,700.4359347667638,558.7063031028738,100.42949750669334,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,536.3110736411911,537.6760539879217,370.47382197521875,481.4869832014438,78.5001370143884,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,399.58165243648483,427.17298287172014,446.5546893221575,424.4364415434541,19.27404199775218,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,408.91861281757605,444.8098776551437,346.91658540712206,400.21502529328063,40.43586274281735,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,365.57769275822585,411.32405039566856,481.64412666597264,419.51528993995566,47.73661469612368,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,464.1501677686382,363.30008902540607,423.58364158163266,417.011299458559,41.43333083694879,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,338.5691320022907,443.93269262807155,398.14340300916285,393.5484092131751,43.13703322300939,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,393.2988864014993,375.5655422219908,410.8093718763015,393.22460016659716,14.388329090135032,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,339.4221778685964,410.3752875104123,446.59463478758846,398.79736672219906,44.51232089992543,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,694.9782696012079,454.447691716993,428.53078404831325,525.9855817888381,119.9633775402964,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,509.06721235943354,521.776595559142,580.8736326009996,537.2391468398583,31.28746677780827,False,
tsmixer,False,False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,575.0504285974595,450.26731335901707,723.2803809610577,582.8660409725114,111.59404589244268,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,462.1917185547689,493.5250817367764,428.60545527905043,461.44075185686523,26.508645609670914,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,418.2931882548938,426.48691326530616,427.43741748229905,424.0725063341663,4.104976870636038,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,470.90560430549766,574.0532114223241,481.103551775302,508.6874558343746,46.40769358512939,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,412.3327198302791,377.12738754685546,416.92160076530615,402.12723604748027,17.77655339390638,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,381.4636756820075,318.8081896865889,361.46727509371095,353.91304682076907,26.13078969249761,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,443.1614995054144,388.20220676280724,388.6386214077467,406.66744255865615,25.80581018246997,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,427.72246173469387,457.8300998281966,466.2599129269055,450.6041581632653,16.54175445766995,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,470.25943239795913,375.2747782174095,425.06860761141195,423.53427274226016,38.792497299243074,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,525.6548442055393,415.5779706372345,438.9071830747604,460.04666597251145,47.35953143441753,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,339.51999492399005,461.8466784673052,387.3766303102874,396.24776790052755,50.332078493973874,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,404.94710003644315,315.4681234381508,438.5272420345689,386.314155169721,51.937633390035245,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,422.9917020251978,402.2585122084548,400.89814972927945,408.7161213209774,10.109625771205067,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,499.2336264837568,493.3006686016244,471.8564231049563,488.1302393967792,11.75947333947651,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,488.701467227197,393.3617838921283,405.2393845012495,429.1008785401916,42.422022409244356,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,502.6648464181591,424.2058681278633,470.4923431643066,465.787685903443,32.20303472806999,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,446.2415889212828,553.8563256195335,523.8005148896293,507.96614314348193,45.33783103990789,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,449.93009670449817,345.9184695179092,525.8145181695128,440.5543614639734,73.74087689827736,False,
tsmixer,False,False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,469.8717073615159,475.4134199291962,514.140011323407,486.47504620470636,19.692475141703014,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,733.6787472667639,512.539298729696,880.5266075333194,708.9148845099265,151.24726230935647,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,591.402123854644,473.28981205747596,556.3916581632653,540.3611980251284,49.533566320884226,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,660.7255103342358,548.4041516555602,559.5474375260308,589.5590331719422,50.5275093968041,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,608.9468687526031,620.7165287900874,441.08769796438986,556.9170318356935,82.04452922306653,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,549.6667578613077,503.4380237401083,563.3058044825074,538.8035286946412,25.619590208804784,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,788.5298646397334,596.8136772438568,655.9749575697625,680.4394998177842,80.15676098727482,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,681.2487001509788,663.4441966888796,639.1741575124948,661.2890181174511,17.244330093598116,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,700.2648728394419,492.80904961474386,547.2723822105372,580.115434888241,87.81981260646562,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,649.7118641972095,534.8268442836319,477.1455483392337,553.8947522733583,71.72852607123227,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,584.1125221261974,525.9960818408997,577.2034191482716,562.4373410384563,25.921779194563005,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,426.4391051905456,655.2818385568514,552.6550212151187,544.7919883208386,93.58995536688373,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,516.5705681226572,648.1238595897541,583.6331188827572,582.7758488650561,53.70982720675475,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,667.639668237193,591.236918081008,509.63179287276137,589.5027930636542,64.51809855369936,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,793.5967146501459,527.1365350374844,573.6583007080383,631.4638501318894,116.20776792150616,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,608.6853151030821,563.0200508902541,617.3226992659309,596.3426884197557,23.825053063754385,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,726.2101772698877,583.5303249947939,638.9305663004999,649.5570228550605,58.73145804132638,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,543.7903704185757,634.3124849021241,800.9604572313619,659.6877708506872,106.5114774427386,False,
tsmixer,False,False,False,True,no-covid,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,459.26677074656396,743.6544398167429,557.5380047376093,586.8197384336387,117.93261218728908,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,603.9554763640151,601.8527440389422,694.7268412900876,633.511687231015,43.294161928715226,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,640.2781175812162,518.8076604800084,456.19810417534364,538.4279607455227,76.42024151910827,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,593.3225361828406,514.4092068408996,752.4355147594753,620.0557525944051,98.9953852800483,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,512.5165156445231,424.1697853758851,594.703512208455,510.46327107628775,69.6352394351889,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,504.96862466159934,529.2918649781342,434.4054358860891,489.5553085086076,40.241242049949896,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,576.5449178727614,503.0260093450646,529.2836423625573,536.2848565267944,30.41951377658863,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,510.8575344908372,542.535741878384,617.093211422324,556.8288292638484,44.532565039748896,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,734.3298203873386,627.5722636401499,470.00806343710946,610.6367158215327,108.5713509917219,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,734.8378070335276,471.9765872292795,500.1842300083298,568.9995414237123,117.8294403877666,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,586.1182947209497,489.07972368284055,634.1847704081632,569.7942629373179,60.35298477316201,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,568.0647726207831,591.4489211526446,549.467251015202,569.6603149295432,17.176038994804035,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,456.0490075749688,540.9652275093711,499.61551619117034,498.8765837585034,34.67083902303663,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,581.7073414723033,526.4561263536026,511.09624505414416,539.7532376266834,30.321517227871453,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,569.2013373334026,539.824890800708,511.1851671178676,540.0704650839928,23.685638850942883,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,721.5645117919618,558.8590442784256,723.5061311693045,667.9765624132306,77.16180853408524,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,422.65702936276557,475.168395590379,596.5295855893377,498.11833684749416,72.81456495770333,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,411.92438293940023,539.637864691795,467.2230573198667,472.92843498368734,52.29465782815001,False,
tsmixer,False,False,False,True,no-covid,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,680.7260696064141,620.565557710329,614.3529777957102,638.548201704151,29.931905417513256,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,651.1334605372762,675.4069607715536,695.502990550812,674.0144706198806,18.14052682113347,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,661.3317102249065,580.002047844648,529.6112829289879,590.3150136661808,54.266844941037576,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,680.6533734641816,510.2032736359851,535.8954181851312,575.584021761766,75.03198461659753,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,425.5947295397751,481.27111307788425,520.6768657590587,475.84756945890604,39.006104445721675,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,627.4570941795085,640.8959618388171,423.6468264525198,563.9999608236152,99.39618549633973,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,573.1773250728863,594.4714350791337,522.8567501822157,563.5018367780785,30.02640036732603,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,530.6725288942108,485.13171243752606,568.2885654414828,528.0309355910732,33.999990801614466,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,619.2322415139525,552.4518338713036,563.2647760047896,578.3162837966819,29.266780102323484,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,586.5819252394834,696.990583220533,600.5025048157016,628.0250044252393,49.09605502048578,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,613.7206261713869,485.6452660349854,515.1982399260726,538.1880440441483,54.75535157137828,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,579.8461480893378,667.2639369012911,605.8385511245315,617.6495453717201,36.65234998398838,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,648.1273218190337,638.6168617242814,616.1150084600167,634.2863973344439,13.422909347398368,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,714.8581691222407,433.95206541545195,598.1293458454811,582.313193461058,115.22347209406527,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,769.0318402488547,610.9763850999583,727.4184941170346,702.4755731552826,66.89291793685067,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,512.2226569658475,657.3190215014578,625.3930711162017,598.3115831945023,62.25374950636863,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,752.9554222199084,733.1356725062475,698.4673672428154,728.1861539896571,22.518293806832286,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,706.0039815441481,697.0636726884632,695.4057958923366,699.4911500416493,4.654737336144005,False,
tsmixer,False,False,False,True,no-covid,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,736.4215075749688,569.3966396813828,624.8799931018326,643.5660467860613,69.45599602354896,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,564.6294986463973,688.5421613390254,532.5493166909622,595.240325558795,67.26172234163235,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,551.6704610058309,476.02980216576424,457.04236320803835,494.9142087932112,40.87448130933057,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,556.1267167326115,517.8956227873803,566.2458849177426,546.7560748125782,20.821361779252946,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,451.9968570387338,539.5222223812995,464.0600911078717,485.1930568426349,38.730901316196324,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,532.2890183777592,529.5361068304873,476.1734568929613,512.6661940337359,25.828724688042307,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,483.27413252290717,540.9086270043732,469.09967786859636,497.7608124652922,31.054030503956312,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,463.4713179404415,535.3938507392753,577.2719636349439,525.3790441048869,46.995524638448686,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,564.1174259423157,520.0887198042482,399.4798677634318,494.5620045033318,69.594498280237,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,457.20139017596836,423.45898037276135,581.2426923677634,487.3010209721644,67.84008536394455,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,585.6112109537693,583.3346575645564,594.8373922324032,587.9277535835763,4.973463147982227,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,554.0763783319451,576.4723507132445,533.3918081007914,554.646845715327,17.592183164168368,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,534.632029883382,635.7972782174094,449.47469960433165,539.9680025683743,76.15939547478858,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,525.0771001665973,664.7979945855894,466.0680344127447,551.9810430549771,83.33173015036957,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,523.2268802061642,567.1320089285715,574.7481778425656,555.0356889924338,22.70611877200678,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,516.8529200072886,502.2423520147855,517.4461495210328,512.1804738477023,7.031485356993324,False,
tsmixer,False,False,False,True,no-covid,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,485.6194247188672,622.5912144679302,549.208846574344,552.4731619203804,55.96611839779585,False,
